bank_id,scenario_id,size_tier,sector_concentration,total_assets_usd,total_loans_usd,baseline_car_pct,baseline_liquidity_ratio_pct,baseline_roa_pct,gdp_shock_pp,unemp_shock_pp,rate_shock_pp,credit_spread_bps,inflation_shock_pp,fx_devaluation_pct,scenario_severity,weighted_pd_multiplier,projected_npl_ratio_pct,stressed_el_rate_pct,incremental_credit_loss_usd,car_after_pct,roa_after_pct,liquidity_after_pct,bank_condition
BANK_036,SCN_0259,small,concentrated,5925376930.0,3661944838.0,14.240109452428731,122.36695826776408,1.4778907272780932,-0.87,1.63,1.13,88.6,6.34,5.01,mild,1.458,1.772,0.799,10690146.0,13.74,1.26,116.02,Healthy
BANK_037,SCN_0259,small,concentrated,8317447991.0,5728471986.0,13.001939837845716,108.07822200687669,1.3034022506892615,-0.87,1.63,1.13,88.6,6.34,5.01,mild,1.494,2.219,0.944,21565960.0,12.51,1.07,100.92,Healthy
BANK_038,SCN_0259,medium,concentrated,26629062776.0,19136899830.0,12.150335991087868,115.28341275650294,1.2263297013939114,-0.87,1.63,1.13,88.6,6.34,5.01,mild,1.565,2.148,1.049,84602588.0,11.62,0.91,107.19,Healthy
BANK_039,SCN_0259,small,diversified,9294356121.0,5377344018.0,13.831304096288818,139.25315144973683,1.4090581053728517,-0.87,1.63,1.13,88.6,6.34,5.01,mild,1.537,2.042,0.88,17843811.0,13.26,1.14,135.9,Healthy
BANK_040,SCN_0259,medium,concentrated,31916136188.0,19685748010.0,14.159177276011087,128.34943917484028,0.7718044063371851,-0.87,1.63,1.13,88.6,6.34,5.01,mild,1.551,2.223,1.108,103253090.0,13.56,0.46,123.82,Healthy
BANK_001,SCN_0260,medium,concentrated,32427758012.0,22425587704.0,13.79295551718901,131.72444662718556,1.584490631917142,-4.78,3.36,-0.31,233.6,7.66,11.42,moderate,2.067,2.682,1.394,197687342.0,12.71,1.0,127.65,Healthy
BANK_002,SCN_0260,medium,diversified,22127519267.0,13812925912.0,14.697693196151016,118.03029030981152,1.1306806751823386,-4.78,3.36,-0.31,233.6,7.66,11.42,moderate,2.259,3.015,1.517,129938872.0,13.35,0.58,106.17,Healthy
BANK_003,SCN_0260,large,diversified,49861173736.0,28166601290.0,16.383202004377647,115.21288745053953,0.8906010029512541,-4.78,3.36,-0.31,233.6,7.66,11.42,moderate,2.359,3.567,1.798,342492535.0,14.78,0.25,102.03,Healthy
BANK_004,SCN_0260,medium,diversified,27001020572.0,17118064881.0,15.418764415417758,123.14097134890687,1.2365460651845248,-4.78,3.36,-0.31,233.6,7.66,11.42,moderate,2.142,2.306,1.209,118469591.0,14.13,0.83,117.83,Healthy
BANK_005,SCN_0260,small,diversified,2782358312.0,1848267249.0,13.810658251899817,151.5818251282087,1.3639966454293753,-4.78,3.36,-0.31,233.6,7.66,11.42,moderate,2.237,2.924,1.517,17962970.0,12.57,0.65,137.3,Healthy
BANK_006,SCN_0260,large,concentrated,99469276659.0,60050391987.0,9.80969021814416,119.02563196139764,0.9627078918828516,-4.78,3.36,-0.31,233.6,7.66,11.42,moderate,1.946,1.661,0.781,249776491.0,9.12,0.66,107.94,Stressed
BANK_007,SCN_0260,medium,concentrated,18384768014.0,12624841695.0,14.068089006462612,144.11707241776466,1.0083664649025563,-4.78,3.36,-0.31,233.6,7.66,11.42,moderate,2.315,2.845,1.427,113540158.0,12.73,0.38,126.8,Healthy
BANK_008,SCN_0260,medium,concentrated,11790860111.0,7548872160.0,11.025187544934033,115.2365251205067,1.193445003996418,-4.78,3.36,-0.31,233.6,7.66,11.42,moderate,2.391,3.66,2.061,107633748.0,9.92,0.28,109.7,Stressed
BANK_009,SCN_0260,small,concentrated,4116788569.0,2677948111.0,13.974690967841736,121.04933596712488,1.183131525678578,-4.78,3.36,-0.31,233.6,7.66,11.42,moderate,2.284,3.058,1.451,28960861.0,12.67,0.47,104.1,Healthy
BANK_010,SCN_0260,medium,concentrated,22889624802.0,14590256297.0,13.61978246854657,106.05152353399448,1.6958335738379413,-4.78,3.36,-0.31,233.6,7.66,11.42,moderate,2.065,2.103,1.182,94341753.0,12.55,1.33,100.36,Healthy
BANK_011,SCN_0260,small,diversified,6574907650.0,4578254433.0,13.62966043181864,128.2778057074539,1.946483872660483,-4.78,3.36,-0.31,233.6,7.66,11.42,moderate,2.129,1.988,1.001,23387227.0,12.5,1.64,122.22,Healthy
BANK_012,SCN_0260,large,diversified,73180096007.0,41738612439.0,13.520566900009186,146.5792118087398,1.6427175930266107,-4.78,3.36,-0.31,233.6,7.66,11.42,moderate,2.142,2.861,1.43,375877680.0,12.39,1.12,131.53,Healthy
BANK_013,SCN_0260,medium,concentrated,30350609520.0,21081251885.0,10.832066284602924,73.3276776030339,1.0286942239379293,-4.78,3.36,-0.31,233.6,7.66,11.42,moderate,2.386,3.769,2.122,303874084.0,9.75,0.01,71.48,Critical
BANK_014,SCN_0260,large,concentrated,81459034287.0,55494653633.0,12.410998716944285,109.3219952325289,0.872099035484124,-4.78,3.36,-0.31,233.6,7.66,11.42,moderate,2.2,2.472,1.333,457558045.0,11.32,0.28,96.91,Stressed
BANK_015,SCN_0260,medium,diversified,29038933937.0,19113119032.0,9.768629815215675,97.65231774020783,1.1165298860242667,-4.78,3.36,-0.31,233.6,7.66,11.42,moderate,2.299,3.193,1.648,193831521.0,8.85,0.48,84.78,Stressed
BANK_016,SCN_0260,small,diversified,9849974036.0,5795239982.0,14.698053425364172,141.7057400889182,1.446612562894892,-4.78,3.36,-0.31,233.6,7.66,11.42,moderate,2.285,3.101,1.62,60361584.0,13.33,0.83,135.28,Healthy
BANK_017,SCN_0260,medium,diversified,29305164920.0,16979677933.0,16.432086505723184,100.59700960697177,0.944921737714176,-4.78,3.36,-0.31,233.6,7.66,11.42,moderate,2.295,3.545,1.696,200596462.0,14.89,0.28,90.38,Stressed
BANK_018,SCN_0260,small,diversified,4676114439.0,2928191065.0,11.684635124502408,134.13699281798102,1.5650663881541935,-4.78,3.36,-0.31,233.6,7.66,11.42,moderate,2.155,2.754,1.394,25891398.0,10.7,0.92,130.05,Healthy
BANK_019,SCN_0260,large,concentrated,109354661490.0,74434075495.0,14.154217808110332,71.80156068400251,0.8374609358938669,-4.78,3.36,-0.31,233.6,7.66,11.42,moderate,2.121,2.394,1.179,561378906.0,12.99,0.24,53.08,Critical
BANK_020,SCN_0260,medium,concentrated,17177996084.0,9781111325.0,14.306578855085167,86.28805365230383,1.5152137759713005,-4.78,3.36,-0.31,233.6,7.66,11.42,moderate,2.223,2.624,1.298,79773153.0,13.03,1.04,77.35,Critical
BANK_021,SCN_0260,medium,concentrated,27145803411.0,18221726228.0,13.158137086159938,97.73223916156304,1.531824456990591,-4.78,3.36,-0.31,233.6,7.66,11.42,moderate,2.112,2.586,1.297,141381618.0,12.08,1.04,80.95,Stressed
BANK_022,SCN_0260,small,concentrated,2963573920.0,2036755809.0,13.353142014566782,85.88695567968966,0.6537366642717288,-4.78,3.36,-0.31,233.6,7.66,11.42,moderate,2.416,3.73,1.957,25971623.0,11.99,-0.21,82.71,Stressed
BANK_023,SCN_0260,large,diversified,74952765865.0,50682614414.0,13.057629299976778,139.0410730627978,0.3992890837523812,-4.78,3.36,-0.31,233.6,7.66,11.42,moderate,2.223,2.706,1.41,450543329.0,11.89,-0.25,129.34,Healthy
BANK_024,SCN_0260,large,diversified,68440445164.0,40505199273.0,11.659895493034806,118.07642126153335,1.7512075429397211,-4.78,3.36,-0.31,233.6,7.66,11.42,moderate,2.159,2.118,1.065,199745329.0,10.67,1.51,111.62,Healthy
BANK_025,SCN_0260,medium,diversified,14806292856.0,9863270039.0,14.429335629782612,112.5656660682861,0.9427477513660548,-4.78,3.36,-0.31,233.6,7.66,11.42,moderate,2.347,3.411,1.774,112402339.0,13.03,0.13,102.28,Healthy
BANK_026,SCN_0260,small,concentrated,4502781271.0,2824404508.0,14.214584348097912,121.20771856848836,0.7789391532662142,-4.78,3.36,-0.31,233.6,7.66,11.42,moderate,1.968,1.989,0.979,16366908.0,13.19,0.42,108.0,Healthy
BANK_027,SCN_0260,medium,diversified,24312010257.0,17476065674.0,15.479963370615751,117.35542686937656,0.8023176484556522,-4.78,3.36,-0.31,233.6,7.66,11.42,moderate,2.198,2.641,1.391,157619589.0,14.13,0.18,113.13,Healthy
BANK_028,SCN_0260,small,concentrated,5394979671.0,2978675525.0,16.310588763246432,97.44438470216572,1.148077395284042,-4.78,3.36,-0.31,233.6,7.66,11.42,moderate,2.359,3.288,1.734,29306145.0,14.71,0.51,88.54,Stressed
BANK_029,SCN_0260,small,diversified,3656172358.0,2072964250.0,14.69983080349716,100.359611603394,0.7230803457762355,-4.78,3.36,-0.31,233.6,7.66,11.42,moderate,2.229,2.871,1.425,17915964.0,13.38,0.2,83.04,Stressed
BANK_030,SCN_0260,medium,diversified,25745739987.0,15377396802.0,12.72358901116888,70.0,0.6184028549558498,-4.78,3.36,-0.31,233.6,7.66,11.42,moderate,2.294,2.998,1.559,139829172.0,11.53,0.09,54.23,Critical
BANK_031,SCN_0260,medium,diversified,20566647581.0,11889639123.0,15.58351396443804,148.7260351312658,1.511765362850289,-4.78,3.36,-0.31,233.6,7.66,11.42,moderate,2.273,3.498,1.795,141266302.0,14.14,0.84,133.34,Healthy
BANK_032,SCN_0260,large,concentrated,46596723176.0,26905562604.0,12.859743031972137,126.71682513866048,0.2,-4.78,3.36,-0.31,233.6,7.66,11.42,moderate,2.003,2.139,1.031,160733956.0,11.9,-0.15,117.42,Healthy
BANK_033,SCN_0260,small,diversified,1394440729.0,878064100.0,14.610265559441604,100.00575542661238,0.8833649469514913,-4.78,3.36,-0.31,233.6,7.66,11.42,moderate,2.205,3.067,1.546,9381879.0,13.33,0.14,101.65,Healthy
BANK_034,SCN_0260,small,diversified,4328062608.0,2821672673.0,12.18728351452741,111.71053868328283,1.553564151093497,-4.78,3.36,-0.31,233.6,7.66,11.42,moderate,2.152,2.703,1.4,24498038.0,11.16,0.99,97.62,Stressed
BANK_035,SCN_0260,medium,concentrated,28161317510.0,18684281893.0,15.381958094621424,143.75268785442242,1.381110019300947,-4.78,3.36,-0.31,233.6,7.66,11.42,moderate,2.137,2.483,1.24,131995853.0,14.1,0.92,140.26,Healthy
BANK_036,SCN_0260,small,concentrated,5925376930.0,3661944838.0,14.240109452428731,122.36695826776408,1.4778907272780932,-4.78,3.36,-0.31,233.6,7.66,11.42,moderate,2.081,2.529,1.263,28184846.0,13.11,0.92,113.43,Healthy
BANK_037,SCN_0260,small,concentrated,8317447991.0,5728471986.0,13.001939837845716,108.07822200687669,1.3034022506892615,-4.78,3.36,-0.31,233.6,7.66,11.42,moderate,2.183,3.243,1.522,60219012.0,11.88,0.64,98.88,Stressed
BANK_038,SCN_0260,medium,concentrated,26629062776.0,19136899830.0,12.150335991087868,115.28341275650294,1.2263297013939114,-4.78,3.36,-0.31,233.6,7.66,11.42,moderate,2.342,3.214,1.768,214273734.0,10.97,0.43,106.71,Healthy
BANK_039,SCN_0260,small,diversified,9294356121.0,5377344018.0,13.831304096288818,139.25315144973683,1.4090581053728517,-4.78,3.36,-0.31,233.6,7.66,11.42,moderate,2.283,3.032,1.455,48441653.0,12.54,0.88,129.24,Healthy
BANK_040,SCN_0260,medium,concentrated,31916136188.0,19685748010.0,14.159177276011087,128.34943917484028,0.7718044063371851,-4.78,3.36,-0.31,233.6,7.66,11.42,moderate,2.284,3.274,1.852,248079682.0,12.84,0.04,116.16,Healthy
BANK_001,SCN_0261,medium,concentrated,32427758012.0,22425587704.0,13.79295551718901,131.72444662718556,1.584490631917142,-11.16,10.62,4.83,476.7,13.3,23.87,severe,3.388,4.395,2.766,521512242.0,11.58,0.02,117.93,Healthy
BANK_002,SCN_0261,medium,diversified,22127519267.0,13812925912.0,14.697693196151016,118.03029030981152,1.1306806751823386,-11.16,10.62,4.83,476.7,13.3,23.87,severe,3.8,5.074,3.087,347322610.0,12.01,-0.42,100.27,Healthy
BANK_003,SCN_0261,large,diversified,49861173736.0,28166601290.0,16.383202004377647,115.21288745053953,0.8906010029512541,-11.16,10.62,4.83,476.7,13.3,23.87,severe,4.027,6.089,3.702,863980777.0,13.19,-0.78,90.84,Stressed
BANK_004,SCN_0261,medium,diversified,27001020572.0,17118064881.0,15.418764415417758,123.14097134890687,1.2365460651845248,-11.16,10.62,4.83,476.7,13.3,23.87,severe,3.535,3.806,2.434,325253489.0,12.82,-0.0,96.49,Stressed
BANK_005,SCN_0261,small,diversified,2782358312.0,1848267249.0,13.810658251899817,151.5818251282087,1.3639966454293753,-11.16,10.62,4.83,476.7,13.3,23.87,severe,3.762,4.917,3.1,42392911.0,11.31,-0.09,120.93,Healthy
BANK_006,SCN_0261,large,concentrated,99469276659.0,60050391987.0,9.80969021814416,119.02563196139764,0.9627078918828516,-11.16,10.62,4.83,476.7,13.3,23.87,severe,3.097,2.643,1.487,635263024.0,8.4,0.38,91.45,Stressed
BANK_007,SCN_0261,medium,concentrated,18384768014.0,12624841695.0,14.068089006462612,144.11707241776466,1.0083664649025563,-11.16,10.62,4.83,476.7,13.3,23.87,severe,3.917,4.814,2.93,286650479.0,11.41,-0.57,118.82,Healthy
BANK_008,SCN_0261,medium,concentrated,11790860111.0,7548872160.0,11.025187544934033,115.2365251205067,1.193445003996418,-11.16,10.62,4.83,476.7,13.3,23.87,severe,4.144,6.342,4.419,286434395.0,8.73,-1.21,107.15,Stressed
BANK_009,SCN_0261,small,concentrated,4116788569.0,2677948111.0,13.974690967841736,121.04933596712488,1.183131525678578,-11.16,10.62,4.83,476.7,13.3,23.87,severe,3.78,5.06,2.866,61978720.0,11.43,-0.23,93.05,Stressed
BANK_010,SCN_0261,medium,concentrated,22889624802.0,14590256297.0,13.61978246854657,106.05152353399448,1.6958335738379413,-11.16,10.62,4.83,476.7,13.3,23.87,severe,3.37,3.433,2.378,299662686.0,11.45,0.44,84.46,Stressed
BANK_011,SCN_0261,small,diversified,6574907650.0,4578254433.0,13.62966043181864,128.2778057074539,1.946483872660483,-11.16,10.62,4.83,476.7,13.3,23.87,severe,3.506,3.273,1.997,69212702.0,11.35,0.89,96.94,Stressed
BANK_012,SCN_0261,large,diversified,73180096007.0,41738612439.0,13.520566900009186,146.5792118087398,1.6427175930266107,-11.16,10.62,4.83,476.7,13.3,23.87,severe,3.537,4.725,2.854,1011465705.0,11.24,0.18,126.73,Healthy
BANK_013,SCN_0261,medium,concentrated,30350609520.0,21081251885.0,10.832066284602924,73.3276776030339,1.0286942239379293,-11.16,10.62,4.83,476.7,13.3,23.87,severe,4.144,6.546,4.541,777057763.0,7.79,-1.46,34.0,Critical
BANK_014,SCN_0261,large,concentrated,81459034287.0,55494653633.0,12.410998716944285,109.3219952325289,0.872099035484124,-11.16,10.62,4.83,476.7,13.3,23.87,severe,3.644,4.093,2.714,1179557372.0,10.24,-0.57,87.47,Stressed
BANK_015,SCN_0261,medium,diversified,29038933937.0,19113119032.0,9.768629815215675,97.65231774020783,1.1165298860242667,-11.16,10.62,4.83,476.7,13.3,23.87,severe,3.909,5.429,3.396,496866398.0,7.92,-0.39,80.06,Critical
BANK_016,SCN_0261,small,diversified,9849974036.0,5795239982.0,14.698053425364172,141.7057400889182,1.446612562894892,-11.16,10.62,4.83,476.7,13.3,23.87,severe,3.871,5.253,3.34,167785039.0,11.95,-0.26,122.65,Healthy
BANK_017,SCN_0261,medium,diversified,29305164920.0,16979677933.0,16.432086505723184,100.59700960697177,0.944921737714176,-11.16,10.62,4.83,476.7,13.3,23.87,severe,3.868,5.974,3.419,497426072.0,13.37,-0.79,77.95,Critical
BANK_018,SCN_0261,small,diversified,4676114439.0,2928191065.0,11.684635124502408,134.13699281798102,1.5650663881541935,-11.16,10.62,4.83,476.7,13.3,23.87,severe,3.563,4.554,2.798,63660153.0,9.7,0.23,96.12,Stressed
BANK_019,SCN_0261,large,concentrated,109354661490.0,74434075495.0,14.154217808110332,71.80156068400251,0.8374609358938669,-11.16,10.62,4.83,476.7,13.3,23.87,severe,3.481,3.929,2.336,1356521978.0,11.81,-0.38,35.35,Critical
BANK_020,SCN_0261,medium,concentrated,17177996084.0,9781111325.0,14.306578855085167,86.28805365230383,1.5152137759713005,-11.16,10.62,4.83,476.7,13.3,23.87,severe,3.684,4.348,2.585,,11.78,0.35,49.22,Critical
BANK_021,SCN_0261,medium,concentrated,27145803411.0,18221726228.0,13.158137086159938,97.73223916156304,1.531824456990591,-11.16,10.62,4.83,476.7,13.3,23.87,severe,3.475,4.255,2.58,364944164.0,10.98,0.23,70.95,Critical
BANK_022,SCN_0261,small,concentrated,2963573920.0,2036755809.0,13.353142014566782,85.88695567968966,0.6537366642717288,-11.16,10.62,4.83,476.7,13.3,23.87,severe,4.165,6.431,4.121,68914912.0,8.89,-1.7,48.58,Critical
BANK_023,SCN_0261,large,diversified,74952765865.0,50682614414.0,13.057629299976778,139.0410730627978,0.3992890837523812,-11.16,10.62,4.83,476.7,13.3,23.87,severe,3.728,4.539,2.876,1136667146.0,9.41,-1.17,105.25,Stressed
BANK_024,SCN_0261,large,diversified,68440445164.0,40505199273.0,11.659895493034806,118.07642126153335,1.7512075429397211,-11.16,10.62,4.83,476.7,13.3,23.87,severe,3.597,3.529,2.144,673338610.0,9.65,0.71,107.22,Stressed
BANK_025,SCN_0261,medium,diversified,14806292856.0,9863270039.0,14.429335629782612,112.5656660682861,0.9427477513660548,-11.16,10.62,4.83,476.7,13.3,23.87,severe,4.013,5.833,3.685,329976923.0,11.01,-1.32,92.36,Stressed
BANK_026,SCN_0261,small,concentrated,4502781271.0,2824404508.0,14.214584348097912,121.20771856848836,0.7789391532662142,-11.16,10.62,4.83,476.7,13.3,23.87,severe,3.158,3.192,1.894,39942723.0,12.12,-0.14,85.64,Stressed
BANK_027,SCN_0261,medium,diversified,24312010257.0,17476065674.0,15.479963370615751,117.35542686937656,0.8023176484556522,-11.16,10.62,4.83,476.7,13.3,23.87,severe,3.668,4.407,2.829,394566731.0,12.73,-0.73,105.22,Healthy
BANK_028,SCN_0261,small,concentrated,5394979671.0,2978675525.0,16.310588763246432,97.44438470216572,1.148077395284042,-11.16,10.62,4.83,476.7,13.3,23.87,severe,4.056,5.653,3.618,86175018.0,13.11,-0.4,84.58,Stressed
BANK_029,SCN_0261,small,diversified,3656172358.0,2072964250.0,14.69983080349716,100.359611603394,0.7230803457762355,-11.16,10.62,4.83,476.7,13.3,23.87,severe,3.728,4.802,2.876,49702555.0,12.07,-0.59,56.82,Critical
BANK_030,SCN_0261,medium,diversified,25745739987.0,15377396802.0,12.72358901116888,70.0,0.6184028549558498,-11.16,10.62,4.83,476.7,13.3,23.87,severe,3.896,5.094,3.212,367337155.0,9.94,-0.83,47.57,Critical
BANK_031,SCN_0261,medium,diversified,20566647581.0,11889639123.0,15.58351396443804,148.7260351312658,1.511765362850289,-11.16,10.62,4.83,476.7,13.3,23.87,severe,3.829,5.891,3.666,364622100.0,12.71,-0.23,137.29,Healthy
BANK_032,SCN_0261,large,concentrated,46596723176.0,26905562604.0,12.859743031972137,126.71682513866048,0.2,-11.16,10.62,4.83,476.7,13.3,23.87,severe,3.212,3.428,1.995,384412365.0,9.99,-0.63,99.81,Stressed
BANK_033,SCN_0261,small,diversified,1394440729.0,878064100.0,14.610265559441604,100.00575542661238,0.8833649469514913,-11.16,10.62,4.83,476.7,13.3,23.87,severe,3.681,5.12,3.127,23563328.0,12.03,-0.82,83.17,Stressed
BANK_034,SCN_0261,small,diversified,4328062608.0,2821672673.0,12.18728351452741,111.71053868328283,1.553564151093497,-11.16,10.62,4.83,476.7,13.3,23.87,severe,3.562,4.474,2.812,63018773.0,10.11,0.08,81.51,Stressed
BANK_035,SCN_0261,medium,concentrated,28161317510.0,18684281893.0,15.381958094621424,143.75268785442242,1.381110019300947,-11.16,10.62,4.83,476.7,13.3,23.87,severe,3.488,4.053,2.441,353676016.0,12.83,0.1,108.13,Healthy
BANK_036,SCN_0261,small,concentrated,5925376930.0,3661944838.0,14.240109452428731,122.36695826776408,1.4778907272780932,-11.16,10.62,4.83,476.7,13.3,23.87,severe,3.433,4.171,2.505,74779731.0,11.92,0.27,108.34,Healthy
BANK_037,SCN_0261,small,concentrated,8317447991.0,5728471986.0,13.001939837845716,108.07822200687669,1.3034022506892615,-11.16,10.62,4.83,476.7,13.3,23.87,severe,3.665,5.445,3.029,141916571.0,10.72,-0.44,89.27,Stressed
BANK_038,SCN_0261,medium,concentrated,26629062776.0,19136899830.0,12.150335991087868,115.28341275650294,1.2263297013939114,-11.16,10.62,4.83,476.7,13.3,23.87,severe,4.011,5.505,3.718,600228480.0,9.79,-0.98,84.43,Stressed
BANK_039,SCN_0261,small,diversified,9294356121.0,5377344018.0,13.831304096288818,139.25315144973683,1.4090581053728517,-11.16,10.62,4.83,476.7,13.3,23.87,severe,3.855,5.121,2.941,124386903.0,11.26,0.09,123.82,Healthy
BANK_040,SCN_0261,medium,concentrated,31916136188.0,19685748010.0,14.159177276011087,128.34943917484028,0.7718044063371851,-11.16,10.62,4.83,476.7,13.3,23.87,severe,3.849,5.517,3.884,617338368.0,10.76,-1.12,119.58,Healthy
BANK_001,SCN_0262,medium,concentrated,32427758012.0,22425587704.0,13.79295551718901,131.72444662718556,1.584490631917142,-7.47,6.46,-0.79,297.3,8.08,21.9,adverse,2.533,3.286,1.83,312398041.0,12.29,0.54,120.85,Healthy
BANK_002,SCN_0262,medium,diversified,22127519267.0,13812925912.0,14.697693196151016,118.03029030981152,1.1306806751823386,-7.47,6.46,-0.79,297.3,8.08,21.9,adverse,2.789,3.723,2.008,201828849.0,12.86,0.2,106.33,Healthy
BANK_003,SCN_0262,large,diversified,49861173736.0,28166601290.0,16.383202004377647,115.21288745053953,0.8906010029512541,-7.47,6.46,-0.79,297.3,8.08,21.9,adverse,2.919,4.413,2.377,505341285.0,14.2,-0.17,93.08,Stressed
BANK_004,SCN_0262,medium,diversified,27001020572.0,17118064881.0,15.418764415417758,123.14097134890687,1.2365460651845248,-7.47,6.46,-0.79,297.3,8.08,21.9,adverse,2.634,2.836,1.6,181800736.0,13.64,0.62,112.34,Healthy
BANK_005,SCN_0262,small,diversified,2782358312.0,1848267249.0,13.810658251899817,151.5818251282087,1.3639966454293753,-7.47,6.46,-0.79,297.3,8.08,21.9,adverse,2.77,3.621,2.019,25730145.0,12.1,0.48,131.79,Healthy
BANK_006,SCN_0262,large,concentrated,99469276659.0,60050391987.0,9.80969021814416,119.02563196139764,0.9627078918828516,-7.47,6.46,-0.79,297.3,8.08,21.9,adverse,2.372,2.024,1.02,384895319.0,8.84,0.55,107.87,Stressed
BANK_007,SCN_0262,medium,concentrated,18384768014.0,12624841695.0,14.068089006462612,144.11707241776466,1.0083664649025563,-7.47,6.46,-0.79,297.3,8.08,21.9,adverse,2.871,3.529,1.905,153586873.0,12.24,0.22,119.41,Healthy
BANK_008,SCN_0262,medium,concentrated,11790860111.0,7548872160.0,11.025187544934033,115.2365251205067,1.193445003996418,-7.47,6.46,-0.79,297.3,8.08,21.9,adverse,3.006,4.601,2.806,160100707.0,9.5,-0.16,96.1,Stressed
BANK_009,SCN_0262,small,concentrated,4116788569.0,2677948111.0,13.974690967841736,121.04933596712488,1.183131525678578,-7.47,6.46,-0.79,297.3,8.08,21.9,adverse,2.756,3.69,1.855,35509045.0,12.25,0.32,112.77,Healthy
BANK_010,SCN_0262,medium,concentrated,22889624802.0,14590256297.0,13.61978246854657,106.05152353399448,1.6958335738379413,-7.47,6.46,-0.79,297.3,8.08,21.9,adverse,2.534,2.582,1.566,146071261.0,12.13,1.06,82.76,Stressed
BANK_011,SCN_0262,small,diversified,6574907650.0,4578254433.0,13.62966043181864,128.2778057074539,1.946483872660483,-7.47,6.46,-0.79,297.3,8.08,21.9,adverse,2.616,2.442,1.32,36011186.0,12.07,1.32,114.73,Healthy
BANK_012,SCN_0262,large,diversified,73180096007.0,41738612439.0,13.520566900009186,146.5792118087398,1.6427175930266107,-7.47,6.46,-0.79,297.3,8.08,21.9,adverse,2.631,3.514,1.882,576872193.0,11.96,0.81,127.65,Healthy
BANK_013,SCN_0262,medium,concentrated,30350609520.0,21081251885.0,10.832066284602924,73.3276776030339,1.0286942239379293,-7.47,6.46,-0.79,297.3,8.08,21.9,adverse,3.004,4.746,2.892,467879025.0,9.34,-0.5,47.99,Critical
BANK_014,SCN_0262,large,concentrated,81459034287.0,55494653633.0,12.410998716944285,109.3219952325289,0.872099035484124,-7.47,6.46,-0.79,297.3,8.08,21.9,adverse,2.701,3.034,1.764,670345705.0,10.92,0.09,91.17,Stressed
BANK_015,SCN_0262,medium,diversified,29038933937.0,19113119032.0,9.768629815215675,97.65231774020783,1.1165298860242667,-7.47,6.46,-0.79,297.3,8.08,21.9,adverse,2.851,3.959,2.191,314018270.0,8.51,0.06,86.84,Stressed
BANK_016,SCN_0262,small,diversified,9849974036.0,5795239982.0,14.698053425364172,141.7057400889182,1.446612562894892,-7.47,6.46,-0.79,297.3,8.08,21.9,adverse,2.832,3.843,2.156,90615641.0,12.82,0.55,134.75,Healthy
BANK_017,SCN_0262,medium,diversified,29305164920.0,16979677933.0,16.432086505723184,100.59700960697177,0.944921737714176,-7.47,6.46,-0.79,297.3,8.08,21.9,adverse,2.827,4.366,2.229,283570996.0,14.34,-0.05,87.2,Stressed
BANK_018,SCN_0262,small,diversified,4676114439.0,2928191065.0,11.684635124502408,134.13699281798102,1.5650663881541935,-7.47,6.46,-0.79,297.3,8.08,21.9,adverse,2.648,3.384,1.838,41349541.0,10.32,0.7,113.46,Stressed
BANK_019,SCN_0262,large,concentrated,109354661490.0,74434075495.0,14.154217808110332,71.80156068400251,0.8374609358938669,-7.47,6.46,-0.79,297.3,8.08,21.9,adverse,2.597,2.932,1.548,801414889.0,12.55,0.17,56.69,Critical
BANK_020,SCN_0262,medium,concentrated,17177996084.0,9781111325.0,14.306578855085167,86.28805365230383,1.5152137759713005,-7.47,6.46,-0.79,297.3,8.08,21.9,adverse,2.705,3.192,1.681,100453866.0,12.59,0.89,77.47,Critical
BANK_021,SCN_0262,medium,concentrated,27145803411.0,18221726228.0,13.158137086159938,97.73223916156304,1.531824456990591,-7.47,6.46,-0.79,297.3,8.08,21.9,adverse,2.595,3.177,1.709,225404662.0,11.67,0.78,85.79,Stressed
BANK_022,SCN_0262,small,concentrated,2963573920.0,2036755809.0,13.353142014566782,85.88695567968966,0.6537366642717288,-7.47,6.46,-0.79,297.3,8.08,21.9,adverse,3.013,4.652,2.63,39102616.0,11.48,-0.71,72.86,Critical
BANK_023,SCN_0262,large,diversified,74952765865.0,50682614414.0,13.057629299976778,139.0410730627978,0.3992890837523812,-7.47,6.46,-0.79,297.3,8.08,21.9,adverse,2.747,3.345,1.871,693866065.0,11.21,-0.55,131.08,Healthy
BANK_024,SCN_0262,large,diversified,68440445164.0,40505199273.0,11.659895493034806,118.07642126153335,1.7512075429397211,-7.47,6.46,-0.79,297.3,8.08,21.9,adverse,2.666,2.615,1.411,331272655.0,10.29,1.3,110.41,Stressed
BANK_025,SCN_0262,medium,diversified,14806292856.0,9863270039.0,14.429335629782612,112.5656660682861,0.9427477513660548,-7.47,6.46,-0.79,297.3,8.08,21.9,adverse,2.916,4.239,2.366,172325256.0,12.51,-0.2,97.31,Stressed
BANK_026,SCN_0262,small,concentrated,4502781271.0,2824404508.0,14.214584348097912,121.20771856848836,0.7789391532662142,-7.47,6.46,-0.79,297.3,8.08,21.9,adverse,2.405,2.431,1.284,23632808.0,12.78,0.35,114.79,Healthy
BANK_027,SCN_0262,medium,diversified,24312010257.0,17476065674.0,15.479963370615751,117.35542686937656,0.8023176484556522,-7.47,6.46,-0.79,297.3,8.08,21.9,adverse,2.714,3.261,1.847,238260945.0,13.61,-0.19,102.54,Healthy
